"year","month","mo_yr","cmip_projection","weighted_mean_pr_mm","stdev_pr_mm","weighted_mean_tasmin_degC","stdev_tasmin_degC","weighted_mean_tasmax_degC","stdev_tasmax_degC"
"1980","04","04-1980","hadgem2-es.1.rcp45",2.11366415023804,0.0419242344796658,0.54225617647171,0.0692364796996117,12.6796360015869,0.107965245842934
"1980","05","05-1980","hadgem2-es.1.rcp45",2.04575824737549,0.0551926903426647,5.92251968383789,0.0691735446453094,19.35546875,0.202092558145523
"1980","06","06-1980","hadgem2-es.1.rcp45",2.37887072563171,0.0210296250879765,10.9877529144287,0.0750200003385544,24.8913135528564,0.181862458586693
"1980","07","07-1980","hadgem2-es.1.rcp45",1.91740143299103,0.0346696861088276,14.9984846115112,0.0735463201999664,27.4742412567139,0.182873919606209
"1980","08","08-1980","hadgem2-es.1.rcp45",0.811647355556488,0.0138620398938656,12.5242624282837,0.0686665698885918,26.14377784729,0.132928594946861
"1980","09","09-1980","hadgem2-es.1.rcp45",2.65797972679138,0.033021342009306,8.64622688293457,0.0970517322421074,22.4353942871094,0.0624625235795975
"1980","10","10-1980","hadgem2-es.1.rcp45",3.85647392272949,0.0492501147091389,2.07265877723694,0.0941851511597633,11.6430540084839,0.0633678957819939
"1980","11","11-1980","hadgem2-es.1.rcp45",3.50910210609436,0.0542603842914104,-4.62930345535278,0.08002769947052,3.97320485115051,0.0951569154858589
"1980","12","12-1980","hadgem2-es.1.rcp45",2.7705180644989,0.0732180178165436,-11.1407775878906,0.124558128416538,-0.384461462497711,0.123573169112206
"1981","01","01-1981","hadgem2-es.1.rcp45",2.66227865219116,0.0890718922019005,-14.8764524459839,0.0897862240672112,-3.80198812484741,0.0790848657488823
"1981","02","02-1981","hadgem2-es.1.rcp45",2.3549211025238,0.0639022216200829,-16.8077716827393,0.0819373950362206,-4.77449417114258,0.0762620195746422
"1981","03","03-1981","hadgem2-es.1.rcp45",2.91907858848572,0.0606865622103214,-3.86709260940552,0.0732073113322258,3.96629405021667,0.084344819188118
"1981","04","04-1981","hadgem2-es.1.rcp45",0.834075152873993,0.0200294200330973,0.330283939838409,0.0791548788547516,11.9091539382935,0.129730448126793
"1981","05","05-1981","hadgem2-es.1.rcp45",1.83766794204712,0.0340174213051796,5.12344837188721,0.0733927637338638,17.6546516418457,0.164247274398804
"1981","06","06-1981","hadgem2-es.1.rcp45",2.5891592502594,0.0335753858089447,9.91562271118164,0.0948880240321159,23.090970993042,0.216342180967331
"1981","07","07-1981","hadgem2-es.1.rcp45",0.705455482006073,0.022442763671279,12.389669418335,0.0739056169986725,24.8386764526367,0.241773411631584
"1981","08","08-1981","hadgem2-es.1.rcp45",1.27561712265015,0.0421536564826965,13.8367767333984,0.0660060793161392,26.5720520019531,0.139644980430603
"1981","09","09-1981","hadgem2-es.1.rcp45",4.33331632614136,0.073183536529541,8.05326652526855,0.0888841301202774,20.2135143280029,0.100096896290779
"1981","10","10-1981","hadgem2-es.1.rcp45",3.15377426147461,0.0492874830961227,0.359699785709381,0.116115547716618,10.8454751968384,0.0605758838355541
"1981","11","11-1981","hadgem2-es.1.rcp45",3.81302118301392,0.0941450893878937,-3.35225629806519,0.0904124304652214,5.13380002975464,0.0771116614341736
"1981","12","12-1981","hadgem2-es.1.rcp45",1.51239633560181,0.037835530936718,-15.6547060012817,0.0967402011156082,-4.38903474807739,0.104086443781853
"1982","01","01-1982","hadgem2-es.1.rcp45",3.4968957901001,0.0830929726362228,-12.7897176742554,0.112994246184826,-1.5983692407608,0.0892624631524086
"1982","02","02-1982","hadgem2-es.1.rcp45",3.02735638618469,0.0234099496155977,-11.2266569137573,0.0917303562164307,1.41021811962128,0.0717494636774063
"1982","03","03-1982","hadgem2-es.1.rcp45",2.27311587333679,0.0438768230378628,-3.06778383255005,0.0722617283463478,6.54452991485596,0.0839503332972527
"1982","04","04-1982","hadgem2-es.1.rcp45",4.36432552337646,0.0928762555122375,0.236978784203529,0.0709800496697426,11.0425958633423,0.101866938173771
"1982","05","05-1982","hadgem2-es.1.rcp45",3.54227733612061,0.0438320674002171,5.07209920883179,0.0682717859745026,16.0210781097412,0.173576489090919
"1982","06","06-1982","hadgem2-es.1.rcp45",1.603968501091,0.0201587714254856,10.1771278381348,0.0790769830346107,23.3446445465088,0.190712183713913
"1982","07","07-1982","hadgem2-es.1.rcp45",2.84861350059509,0.0291048251092434,14.6439037322998,0.0799730643630028,26.8810653686523,0.185341686010361
"1982","08","08-1982","hadgem2-es.1.rcp45",2.37372183799744,0.0349664799869061,12.5252265930176,0.060565210878849,24.1118488311768,0.132289305329323
"1982","09","09-1982","hadgem2-es.1.rcp45",3.60352945327759,0.0564902611076832,4.999596118927,0.109554082155228,17.5846614837646,0.0680964589118958
"1982","10","10-1982","hadgem2-es.1.rcp45",1.08223342895508,0.0151355303823948,0.75037282705307,0.112348392605782,11.7759304046631,0.0620994307100773
"1982","11","11-1982","hadgem2-es.1.rcp45",4.13154411315918,0.0736385062336922,-0.647012591362,0.0828714743256569,7.63717794418335,0.0764939785003662
"1982","12","12-1982","hadgem2-es.1.rcp45",1.71003258228302,0.0458241663873196,-10.4608592987061,0.0969746112823486,-0.0138268731534481,0.107036836445332
"1983","01","01-1983","hadgem2-es.1.rcp45",2.21889162063599,0.0458521209657192,-12.2426729202271,0.128606155514717,-0.360326737165451,0.0893688723444939
"1983","02","02-1983","hadgem2-es.1.rcp45",1.70123815536499,0.0375055260956287,-9.24527931213379,0.0851276591420174,0.501733422279358,0.0770389959216118
"1983","03","03-1983","hadgem2-es.1.rcp45",1.65294992923737,0.0110378786921501,-5.88558053970337,0.0735395476222038,5.24705839157104,0.0872227698564529
"1983","04","04-1983","hadgem2-es.1.rcp45",2.17017602920532,0.0528906062245369,-1.81352269649506,0.0671209469437599,10.3389768600464,0.119684711098671
"1983","05","05-1983","hadgem2-es.1.rcp45",1.34718239307404,0.01485376060009,5.59989547729492,0.0716790780425072,20.7212314605713,0.211778178811073
"1983","06","06-1983","hadgem2-es.1.rcp45",3.82665371894836,0.0264508370310068,9.61087894439697,0.0772849842905998,20.717679977417,0.176631316542625
"1983","07","07-1983","hadgem2-es.1.rcp45",2.11765718460083,0.0191101301461458,12.8076086044312,0.0656535178422928,25.9062175750732,0.190686613321304
"1983","08","08-1983","hadgem2-es.1.rcp45",3.70885419845581,0.0442907586693764,12.2260332107544,0.0643281117081642,23.8934307098389,0.134741991758347
"1983","09","09-1983","hadgem2-es.1.rcp45",2.67095232009888,0.0303798746317625,6.20717334747314,0.128138169646263,17.8594436645508,0.0647651851177216
"1983","10","10-1983","hadgem2-es.1.rcp45",4.86346101760864,0.0360417738556862,1.9769526720047,0.0964308083057404,13.1393785476685,0.0686964839696884
"1983","11","11-1983","hadgem2-es.1.rcp45",5.4259352684021,0.148870974779129,-0.449738323688507,0.0736626908183098,7.8585000038147,0.0825857445597649
"1983","12","12-1983","hadgem2-es.1.rcp45",1.38457262516022,0.0478738732635975,-13.9996061325073,0.0961431115865707,-2.56872630119324,0.117100857198238
"1984","01","01-1984","hadgem2-es.1.rcp45",6.45054578781128,0.165400803089142,-14.9042167663574,0.150475636124611,-3.34559178352356,0.0861242562532425
"1984","02","02-1984","hadgem2-es.1.rcp45",2.97062611579895,0.06320970505476,-10.0085439682007,0.120668388903141,0.603041887283325,0.0822216346859932
"1984","03","03-1984","hadgem2-es.1.rcp45",1.95431661605835,0.0660074129700661,-10.1450538635254,0.0841505080461502,1.91229701042175,0.0784935131669044
"1984","04","04-1984","hadgem2-es.1.rcp45",2.61086440086365,0.05434325709939,-0.0881123766303062,0.0697635486721992,12.2425661087036,0.101325735449791
"1984","05","05-1984","hadgem2-es.1.rcp45",3.99778389930725,0.0686589181423187,6.19093132019043,0.0693041011691093,18.6456737518311,0.160106092691422
"1984","06","06-1984","hadgem2-es.1.rcp45",3.25989818572998,0.0193156432360411,11.4780082702637,0.0690438970923424,24.9668998718262,0.201012283563614
"1984","07","07-1984","hadgem2-es.1.rcp45",1.26018846035004,0.0219661388546228,14.5131883621216,0.0784492269158363,30.2847518920898,0.219655811786652
"1984","08","08-1984","hadgem2-es.1.rcp45",3.64774060249329,0.0388483442366123,10.9787158966064,0.0798365101218224,23.5174503326416,0.11969867348671
"1984","09","09-1984","hadgem2-es.1.rcp45",2.37727189064026,0.0260275341570377,4.74427032470703,0.107329934835434,17.1930541992188,0.0660712346434593
"1984","10","10-1984","hadgem2-es.1.rcp45",4.01528263092041,0.0779134705662727,1.77248680591583,0.10343386977911,12.2266111373901,0.0619279593229294
"1984","11","11-1984","hadgem2-es.1.rcp45",4.96542501449585,0.0687359943985939,-0.502582430839539,0.0813733413815498,7.24404668807983,0.0951536297798157
"1984","12","12-1984","hadgem2-es.1.rcp45",6.24254322052002,0.141240403056145,-7.09684944152832,0.0968135073781013,3.53924202919006,0.157613635063171
"1985","01","01-1985","hadgem2-es.1.rcp45",4.86487913131714,0.118655785918236,-10.7132587432861,0.124610252678394,0.472677439451218,0.110562175512314
"1985","02","02-1985","hadgem2-es.1.rcp45",1.65129446983337,0.0578468181192875,-5.81369686126709,0.0878065526485443,3.63090229034424,0.0730952396988869
"1985","03","03-1985","hadgem2-es.1.rcp45",1.81512784957886,0.0322126969695091,-6.23464870452881,0.073599599301815,4.59277677536011,0.0766792893409729
"1985","04","04-1985","hadgem2-es.1.rcp45",3.56192922592163,0.0984151810407639,-0.989667057991028,0.0671608969569206,9.90347576141357,0.112813033163548
"1985","05","05-1985","hadgem2-es.1.rcp45",1.32308566570282,0.0127701945602894,7.55850172042847,0.0871753692626953,21.0554637908936,0.199426218867302
"1985","06","06-1985","hadgem2-es.1.rcp45",2.55617022514343,0.0382567271590233,10.6676054000854,0.0737271755933762,24.4601039886475,0.152539655566216
"1985","07","07-1985","hadgem2-es.1.rcp45",1.91810727119446,0.0207605566829443,13.9350690841675,0.065746396780014,26.9876880645752,0.16781197488308
"1985","08","08-1985","hadgem2-es.1.rcp45",3.29691576957703,0.0516649633646011,12.6389818191528,0.0701428726315498,25.5814533233643,0.132126197218895
"1985","09","09-1985","hadgem2-es.1.rcp45",4.59913396835327,0.106563344597816,9.55307006835938,0.0985877141356468,20.4855098724365,0.0713177770376205
"1985","10","10-1985","hadgem2-es.1.rcp45",2.45354127883911,0.0183889921754599,2.64430093765259,0.102824039757252,13.6092500686646,0.0616412907838821
"1985","11","11-1985","hadgem2-es.1.rcp45",7.02922201156616,0.174289837479591,-0.00410048104822636,0.0784324482083321,9.13504600524902,0.0862628966569901
"1985","12","12-1985","hadgem2-es.1.rcp45",3.89168286323547,0.110927768051624,-12.1431617736816,0.122945867478848,-2.00555229187012,0.110308937728405
"1986","01","01-1986","hadgem2-es.1.rcp45",2.12184286117554,0.045356422662735,-17.3254451751709,0.108402363955975,-4.81169033050537,0.084030881524086
"1986","02","02-1986","hadgem2-es.1.rcp45",3.71823811531067,0.0481808744370937,-11.2618646621704,0.0786087661981583,-1.31149244308472,0.0720145702362061
"1986","03","03-1986","hadgem2-es.1.rcp45",2.31008434295654,0.0455182492733002,-8.23805046081543,0.0790723189711571,2.34651041030884,0.0730008035898209
"1986","04","04-1986","hadgem2-es.1.rcp45",1.73655605316162,0.0867889672517776,-0.0808199420571327,0.0741416066884995,11.9337043762207,0.120040029287338
"1986","05","05-1986","hadgem2-es.1.rcp45",4.04316425323486,0.0281829740852118,7.17709636688232,0.0982513427734375,20.3989944458008,0.215890631079674
"1986","06","06-1986","hadgem2-es.1.rcp45",3.28240370750427,0.0260105468332767,9.39096832275391,0.0715063139796257,22.3649559020996,0.170493066310883
"1986","07","07-1986","hadgem2-es.1.rcp45",2.51557016372681,0.0382002852857113,12.7575654983521,0.0643113404512405,24.8365173339844,0.194012328982353
"1986","08","08-1986","hadgem2-es.1.rcp45",4.13871955871582,0.0525421872735023,11.1475057601929,0.0746916830539703,24.2021751403809,0.104529857635498
"1986","09","09-1986","hadgem2-es.1.rcp45",2.43954730033875,0.0283668227493763,9.2284574508667,0.0993247926235199,20.7409515380859,0.0682916268706322
"1986","10","10-1986","hadgem2-es.1.rcp45",2.87744045257568,0.0474185757339001,3.39427018165588,0.0845413655042648,13.1040983200073,0.0631723180413246
"1986","11","11-1986","hadgem2-es.1.rcp45",3.39829993247986,0.0547224283218384,-2.88369226455688,0.0898536071181297,6.62661552429199,0.0943606793880463
"1986","12","12-1986","hadgem2-es.1.rcp45",2.48630475997925,0.0506388358771801,-11.5993900299072,0.097275547683239,-2.5271897315979,0.074153296649456
"1987","01","01-1987","hadgem2-es.1.rcp45",1.4069676399231,0.0393155664205551,-16.633903503418,0.115664720535278,-5.68921136856079,0.0775041505694389
"1987","02","02-1987","hadgem2-es.1.rcp45",0.886358082294464,0.0102682989090681,-17.2660503387451,0.0918529331684113,-4.22299194335938,0.073511891067028
"1987","03","03-1987","hadgem2-es.1.rcp45",1.75387144088745,0.0671101659536362,-9.95477867126465,0.0766913667321205,1.28481769561768,0.0803544074296951
"1987","04","04-1987","hadgem2-es.1.rcp45",2.4367082118988,0.093083880841732,1.32213795185089,0.0770796909928322,11.9969940185547,0.132610589265823
"1987","05","05-1987","hadgem2-es.1.rcp45",2.89484643936157,0.0521573796868324,5.82032012939453,0.079902745783329,18.7563095092773,0.248750373721123
"1987","06","06-1987","hadgem2-es.1.rcp45",1.77397632598877,0.0102674933150411,10.4281349182129,0.0933932289481163,23.3424263000488,0.205911725759506
"1987","07","07-1987","hadgem2-es.1.rcp45",3.21617412567139,0.0575237199664116,12.3623571395874,0.066913828253746,23.9547100067139,0.17349973320961
"1987","08","08-1987","hadgem2-es.1.rcp45",1.73627471923828,0.0244773887097836,12.5112161636353,0.0622790306806564,26.0675830841064,0.13942264020443
"1987","09","09-1987","hadgem2-es.1.rcp45",5.04337596893311,0.0651468113064766,6.68797588348389,0.0848097130656242,18.3350868225098,0.0675595849752426
"1987","10","10-1987","hadgem2-es.1.rcp45",4.1119384765625,0.0456816367805004,1.29856646060944,0.0955737009644508,10.6905755996704,0.0602262020111084
"1987","11","11-1987","hadgem2-es.1.rcp45",2.83949446678162,0.0367164723575115,-1.82513868808746,0.0713579878211021,6.68001079559326,0.0677753016352654
"1987","12","12-1987","hadgem2-es.1.rcp45",0.866165459156036,0.0169965494424105,-8.69192886352539,0.0816481411457062,0.130083560943604,0.0839527919888496
"1988","01","01-1988","hadgem2-es.1.rcp45",4.37058401107788,0.0907761305570602,-11.9773426055908,0.126163274049759,-0.981846988201141,0.091057077050209
"1988","02","02-1988","hadgem2-es.1.rcp45",2.36507177352905,0.0593588165938854,-9.92940139770508,0.097267359495163,-0.572249710559845,0.0745783820748329
"1988","03","03-1988","hadgem2-es.1.rcp45",2.51234316825867,0.0485495403409004,-7.77216386795044,0.0797189250588417,2.57497429847717,0.115412794053555
"1988","04","04-1988","hadgem2-es.1.rcp45",1.03666484355927,0.00912286434322596,0.564418077468872,0.0749950408935547,13.1994981765747,0.147906184196472
"1988","05","05-1988","hadgem2-es.1.rcp45",1.18071413040161,0.0544878989458084,4.87010526657104,0.0928512811660767,16.7040939331055,0.2615687251091
"1988","06","06-1988","hadgem2-es.1.rcp45",1.98573625087738,0.0185139440000057,11.4249849319458,0.112809076905251,24.0040149688721,0.253724634647369
"1988","07","07-1988","hadgem2-es.1.rcp45",3.26826071739197,0.0270501840859652,14.2016954421997,0.0945296734571457,26.2943344116211,0.216095313429832
"1988","08","08-1988","hadgem2-es.1.rcp45",3.0349395275116,0.041468221694231,13.6275177001953,0.0638648569583893,26.0395393371582,0.142612650990486
"1988","09","09-1988","hadgem2-es.1.rcp45",4.69794321060181,0.100231625139713,8.74609184265137,0.0959549322724342,20.3993835449219,0.0719815939664841
"1988","10","10-1988","hadgem2-es.1.rcp45",3.25367331504822,0.054016537964344,4.26736736297607,0.0916764140129089,14.6009426116943,0.062553659081459
"1988","11","11-1988","hadgem2-es.1.rcp45",2.00735783576965,0.0366186238825321,-3.95648765563965,0.0781052112579346,4.41198015213013,0.0756536200642586
"1988","12","12-1988","hadgem2-es.1.rcp45",2.60558438301086,0.0617055371403694,-13.8419809341431,0.0841848328709602,-4.95194292068481,0.0702202618122101
"1989","01","01-1989","hadgem2-es.1.rcp45",0.685400068759918,0.00773449614644051,-11.8566007614136,0.119475409388542,-2.0898060798645,0.0732352286577225
"1989","02","02-1989","hadgem2-es.1.rcp45",3.20986890792847,0.0383116118609905,-5.88057565689087,0.0804627239704132,2.77555584907532,0.0833095163106918
"1989","03","03-1989","hadgem2-es.1.rcp45",2.98578381538391,0.0757967308163643,-3.33257031440735,0.0813028886914253,5.96827173233032,0.0907300040125847
"1989","04","04-1989","hadgem2-es.1.rcp45",1.44578313827515,0.038457065820694,0.903193295001984,0.088357076048851,12.4257621765137,0.12077022343874
"1989","05","05-1989","hadgem2-es.1.rcp45",0.827406585216522,0.00866543781012297,4.6017427444458,0.0702058672904968,17.9161205291748,0.167807534337044
"1989","06","06-1989","hadgem2-es.1.rcp45",1.76482558250427,0.0186335332691669,10.7617969512939,0.0856897085905075,24.0659198760986,0.20843280851841
"1989","07","07-1989","hadgem2-es.1.rcp45",0.292940735816956,0.0105947628617287,12.4410753250122,0.0677797794342041,24.3807487487793,0.199463412165642
"1989","08","08-1989","hadgem2-es.1.rcp45",1.2881737947464,0.0192318242043257,12.2958307266235,0.0627559870481491,25.7932224273682,0.143960520625114
"1989","09","09-1989","hadgem2-es.1.rcp45",2.37787485122681,0.015305744484067,7.69648313522339,0.106084734201431,19.8413677215576,0.078905314207077
"1989","10","10-1989","hadgem2-es.1.rcp45",3.38511800765991,0.0293396301567554,2.4144823551178,0.115902706980705,13.9676427841187,0.0619730651378632
"1989","11","11-1989","hadgem2-es.1.rcp45",3.72258639335632,0.0646852850914001,-1.8440568447113,0.0815587639808655,7.6003737449646,0.0764580145478249
"1989","12","12-1989","hadgem2-es.1.rcp45",2.28879070281982,0.0631119012832642,-10.1069345474243,0.110785223543644,-1.72806143760681,0.0868720263242722
"1990","01","01-1990","hadgem2-es.1.rcp45",3.38649487495422,0.0823593959212303,-8.83276653289795,0.110616452991962,0.235073268413544,0.0962590128183365
"1990","02","02-1990","hadgem2-es.1.rcp45",0.989022076129913,0.0184391457587481,-6.79062938690186,0.078951969742775,2.02158069610596,0.0739313140511513
"1990","03","03-1990","hadgem2-es.1.rcp45",3.29265356063843,0.0752780884504318,-4.74057674407959,0.0714741498231888,4.58042573928833,0.080777034163475
"1990","04","04-1990","hadgem2-es.1.rcp45",2.68304133415222,0.0667425021529198,0.0675300508737564,0.068759098649025,11.5926141738892,0.10330343991518
"1990","05","05-1990","hadgem2-es.1.rcp45",5.34621858596802,0.0514474958181381,6.76822805404663,0.0743363499641418,19.8258953094482,0.193144708871841
"1990","06","06-1990","hadgem2-es.1.rcp45",1.00522363185883,0.00923794880509377,10.6487331390381,0.0795271918177605,25.2895965576172,0.164204806089401
"1990","07","07-1990","hadgem2-es.1.rcp45",1.92437934875488,0.0293446220457554,14.5136966705322,0.0738997161388397,28.0812397003174,0.182147681713104
"1990","08","08-1990","hadgem2-es.1.rcp45",1.45383608341217,0.02518255636096,13.8962459564209,0.0620942860841751,26.432502746582,0.127465382218361
"1990","09","09-1990","hadgem2-es.1.rcp45",3.02589869499207,0.0232964307069778,7.72696685791016,0.116371221840382,19.3143768310547,0.0591485053300858
"1990","10","10-1990","hadgem2-es.1.rcp45",3.19129252433777,0.0408453568816185,4.75655698776245,0.0987931415438652,15.4362735748291,0.0614816807210445
"1990","11","11-1990","hadgem2-es.1.rcp45",2.38274359703064,0.0328109636902809,-1.72504723072052,0.0752024352550507,6.27321767807007,0.0912484899163246
"1990","12","12-1990","hadgem2-es.1.rcp45",4.80306482315063,0.136694073677063,-10.8056879043579,0.097248338162899,-0.219273030757904,0.105460934340954
"1991","01","01-1991","hadgem2-es.1.rcp45",2.92197918891907,0.100830622017384,-8.97029685974121,0.116094872355461,-0.279703050851822,0.091311901807785
"1991","02","02-1991","hadgem2-es.1.rcp45",4.04456663131714,0.0810276716947556,-11.6131839752197,0.09575105458498,0.799890875816345,0.0734906941652298
"1991","03","03-1991","hadgem2-es.1.rcp45",2.08824944496155,0.059353269636631,-7.55030632019043,0.0857430621981621,3.28726434707642,0.0706010237336159
"1991","04","04-1991","hadgem2-es.1.rcp45",3.56795477867126,0.114169433712959,-0.726198136806488,0.0693769305944443,10.2262506484985,0.12101049721241
"1991","05","05-1991","hadgem2-es.1.rcp45",2.62480354309082,0.0600940771400928,4.24043035507202,0.0709605440497398,16.9980373382568,0.165323555469513
"1991","06","06-1991","hadgem2-es.1.rcp45",2.6932373046875,0.0445379428565502,10.9722957611084,0.0762867033481598,25.8274116516113,0.163900896906853
"1991","07","07-1991","hadgem2-es.1.rcp45",2.42426991462708,0.0221715252846479,14.3836050033569,0.0682720392942429,27.6899948120117,0.177509516477585
"1991","08","08-1991","hadgem2-es.1.rcp45",1.88272023200989,0.0363243669271469,13.1028461456299,0.0600319169461727,25.9845809936523,0.132654547691345
"1991","09","09-1991","hadgem2-es.1.rcp45",4.59075164794922,0.111125618219376,6.59263753890991,0.130369260907173,19.1869792938232,0.0627477914094925
"1991","10","10-1991","hadgem2-es.1.rcp45",3.14623665809631,0.0453235059976578,1.73637902736664,0.0979502722620964,12.1876583099365,0.0611259713768959
"1991","11","11-1991","hadgem2-es.1.rcp45",4.50938320159912,0.108260214328766,-4.44619464874268,0.0859010219573975,4.05511713027954,0.083296149969101
"1991","12","12-1991","hadgem2-es.1.rcp45",3.84605646133423,0.0333412848412991,-7.35241365432739,0.0873260721564293,2.17644023895264,0.10597836971283
"1992","01","01-1992","hadgem2-es.1.rcp45",3.7236545085907,0.109604336321354,-11.371413230896,0.104145959019661,-1.7329353094101,0.0828999951481819
"1992","02","02-1992","hadgem2-es.1.rcp45",3.39625597000122,0.0599882192909718,-13.5726118087769,0.0928347110748291,-1.55106043815613,0.0759271383285522
"1992","03","03-1992","hadgem2-es.1.rcp45",1.35663068294525,0.0453534200787544,-7.85685873031616,0.0854721665382385,3.02470779418945,0.0756012499332428
"1992","04","04-1992","hadgem2-es.1.rcp45",3.95561051368713,0.115519672632217,-0.661074817180634,0.0692861899733543,9.67304420471191,0.103533171117306
"1992","05","05-1992","hadgem2-es.1.rcp45",2.9556040763855,0.0742277503013611,4.29546070098877,0.0682844072580338,15.9484977722168,0.129745408892632
"1992","06","06-1992","hadgem2-es.1.rcp45",4.44679117202759,0.0431201383471489,9.90099430084229,0.0709226056933403,21.1504020690918,0.178243741393089
"1992","07","07-1992","hadgem2-es.1.rcp45",3.31463813781738,0.0430717431008816,13.2082538604736,0.0643103420734406,24.2259159088135,0.181249678134918
"1992","08","08-1992","hadgem2-es.1.rcp45",3.62617015838623,0.0398125052452087,12.2150039672852,0.0628831088542938,23.1703948974609,0.148137107491493
"1992","09","09-1992","hadgem2-es.1.rcp45",2.15581059455872,0.00881775375455618,8.73467254638672,0.087380476295948,20.2991275787354,0.103850655257702
"1992","10","10-1992","hadgem2-es.1.rcp45",1.66242468357086,0.0152121055871248,4.01838684082031,0.0994228571653366,14.7697048187256,0.062610387802124
"1992","11","11-1992","hadgem2-es.1.rcp45",5.15509748458862,0.129579231142998,-1.9166167974472,0.0754229500889778,5.47951889038086,0.0807549357414246
"1992","12","12-1992","hadgem2-es.1.rcp45",2.21336674690247,0.0607199519872665,-7.49736595153809,0.0949481427669525,0.693621754646301,0.0941886156797409
"1993","01","01-1993","hadgem2-es.1.rcp45",2.59968495368958,0.0504118390381336,-13.7790174484253,0.137741401791573,-2.93630456924438,0.0875090509653091
"1993","02","02-1993","hadgem2-es.1.rcp45",2.39535117149353,0.0500301495194435,-11.4677066802979,0.0822366178035736,-0.4603291451931,0.0811384692788124
"1993","03","03-1993","hadgem2-es.1.rcp45",3.17201685905457,0.117277756333351,-7.06547021865845,0.0728175565600395,2.67973470687866,0.0748192369937897
"1993","04","04-1993","hadgem2-es.1.rcp45",2.57068610191345,0.073990024626255,-1.90908169746399,0.0694744288921356,9.30569076538086,0.116215340793133
"1993","05","05-1993","hadgem2-es.1.rcp45",2.87751841545105,0.048382606357336,4.75261306762695,0.0764130353927612,17.018238067627,0.200834035873413
"1993","06","06-1993","hadgem2-es.1.rcp45",2.11385345458984,0.0252780802547932,10.8734483718872,0.0877130031585693,24.8593730926514,0.210622578859329
"1993","07","07-1993","hadgem2-es.1.rcp45",5.50258111953735,0.10583084821701,13.8516664505005,0.0724025070667267,25.257740020752,0.219752788543701
"1993","08","08-1993","hadgem2-es.1.rcp45",2.0282039642334,0.0305607412010431,12.173807144165,0.0617025271058083,25.0419731140137,0.162379145622253
"1993","09","09-1993","hadgem2-es.1.rcp45",3.84106135368347,0.019135270267725,8.0652322769165,0.0977786779403687,19.3541812896729,0.075323224067688
"1993","10","10-1993","hadgem2-es.1.rcp45",3.61932158470154,0.0321169458329678,4.10798501968384,0.097737692296505,15.070333480835,0.0613208673894405
"1993","11","11-1993","hadgem2-es.1.rcp45",3.1028254032135,0.0766275450587273,-2.94312500953674,0.0804782509803772,6.20099973678589,0.0944559946656227
"1993","12","12-1993","hadgem2-es.1.rcp45",5.51361846923828,0.119481950998306,-9.17510986328125,0.0957972183823586,-1.49045753479004,0.091102309525013
"1994","01","01-1994","hadgem2-es.1.rcp45",1.51883733272552,0.0340118519961834,-12.171591758728,0.121422968804836,-1.61663949489594,0.0889391750097275
"1994","02","02-1994","hadgem2-es.1.rcp45",2.84412503242493,0.0635463297367096,-17.0410442352295,0.133989334106445,-3.18250489234924,0.0736799016594887
"1994","03","03-1994","hadgem2-es.1.rcp45",2.20744299888611,0.0557716898620129,-7.5359320640564,0.07329411059618,2.27616620063782,0.0808213129639626
"1994","04","04-1994","hadgem2-es.1.rcp45",4.77414798736572,0.183415710926056,0.294820874929428,0.0706047117710114,11.294487953186,0.11413861811161
"1994","05","05-1994","hadgem2-es.1.rcp45",5.4581618309021,0.173446327447891,5.50833082199097,0.0752798467874527,18.3972816467285,0.191262304782867
"1994","06","06-1994","hadgem2-es.1.rcp45",3.545893907547,0.0416190288960934,10.1779088973999,0.0804500058293343,22.811897277832,0.177420526742935
"1994","07","07-1994","hadgem2-es.1.rcp45",3.41157078742981,0.0324425287544727,14.1860284805298,0.0839696601033211,26.9689884185791,0.204786941409111
"1994","08","08-1994","hadgem2-es.1.rcp45",2.81923484802246,0.0562495812773705,10.8293190002441,0.0698992311954498,23.290943145752,0.116349548101425
"1994","09","09-1994","hadgem2-es.1.rcp45",5.1822714805603,0.0625416487455368,11.4749946594238,0.0883721709251404,21.8256301879883,0.106742531061172
"1994","10","10-1994","hadgem2-es.1.rcp45",2.83826303482056,0.0192619431763887,2.8319845199585,0.0993204712867737,13.8767414093018,0.060947872698307
"1994","11","11-1994","hadgem2-es.1.rcp45",5.52481603622437,0.139346182346344,0.138897985219955,0.0729011744260788,8.43864345550537,0.0761686190962791
"1994","12","12-1994","hadgem2-es.1.rcp45",2.28029274940491,0.0272765774279833,-5.50058269500732,0.104824267327785,3.85179591178894,0.101315677165985
"1995","01","01-1995","hadgem2-es.1.rcp45",0.798821330070496,0.0202150400727987,-9.95027732849121,0.109320104122162,-0.366744011640549,0.0889230668544769
"1995","02","02-1995","hadgem2-es.1.rcp45",4.00676822662354,0.0542701333761215,-13.0564193725586,0.0945283249020576,-1.09059607982635,0.0787038430571556
"1995","03","03-1995","hadgem2-es.1.rcp45",2.69477987289429,0.0793822035193443,-6.186194896698,0.0742859691381454,3.81018376350403,0.0748720541596413
"1995","04","04-1995","hadgem2-es.1.rcp45",0.529684245586395,0.0092365425080061,0.420799642801285,0.072211004793644,12.5329685211182,0.122779533267021
